case_id,field,pattern,r1_judgment,r2_judgment,r3_judgment,majority,r1_rationale,r2_rationale,r3_rationale,status
V2C-0917,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source has no conditional clause, so expected_conditions is invalid. Reconstructed intent, target, and claims match candidate annotations.","Reconstructed intent VERIFY, target QV0917, conditions, policy PERMIT, outcome COMMIT, and required claim match candidate annotation.",Mismatch in conditions: source text lacks condition but expected_conditions has entity_verified=true.,majority_resolved
V2C-0919,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source has no conditional clause, so expected_conditions is invalid. Reconstructed intent, target, and claims match candidate annotations.","Reconstructed intent VERIFY, target QV0919, conditions, policy PERMIT, outcome COMMIT, and required claim match candidate annotation.",Mismatch in conditions: source text lacks condition but expected_conditions has entity_verified=true.,majority_resolved
V2C-0921,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source has no conditional clause, so expected_conditions is invalid. Reconstructed intent, target, and claims match candidate annotations.","Reconstructed intent VERIFY, target QV0921, conditions, policy PERMIT, outcome COMMIT, and required claim match candidate annotation.",Mismatch in conditions: source text lacks condition but expected_conditions has entity_verified=true.,majority_resolved
V2C-0923,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source has no conditional clause, so expected_conditions is invalid. Reconstructed intent, target, and claims match candidate annotations.","Reconstructed intent VERIFY, target QV0923, conditions, policy PERMIT, outcome COMMIT, and required claim match candidate annotation.",Mismatch in conditions: source text lacks condition but expected_conditions has entity_verified=true.,majority_resolved
V2C-0925,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source text is unconditional, but candidate expected_conditions contains a condition.",Reconstruction matches expected candidate annotation across all fields.,"Source text lacks conditions, but candidate hallucinated entity_verified. All other fields accurately match the source text.",majority_resolved
V2C-0926,conditions_valid,R2 == R3 != R1,0,1,1,1,"Source text specifies a source verification condition, but candidate expected_conditions uses entity_verified.",Reconstruction matches expected candidate annotation across all fields.,Condition 'if source verified' mapped to entity_verified. All other fields accurately match the source text.,majority_resolved
V2C-0927,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source text is unconditional, but candidate expected_conditions contains a condition.",Reconstruction matches expected candidate annotation across all fields.,"Source text lacks conditions, but candidate hallucinated entity_verified. All other fields accurately match the source text.",majority_resolved
V2C-0928,conditions_valid,R2 == R3 != R1,0,1,1,1,"Source text specifies a source verification condition, but candidate expected_conditions uses entity_verified.",Reconstruction matches expected candidate annotation across all fields.,Condition 'if source verified' mapped to entity_verified. All other fields accurately match the source text.,majority_resolved
V2C-0929,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source text is unconditional, but candidate expected_conditions contains a condition.",Reconstruction matches expected candidate annotation across all fields.,"Source text lacks conditions, but candidate hallucinated entity_verified. All other fields accurately match the source text.",majority_resolved
V2C-0930,conditions_valid,R2 == R3 != R1,0,1,1,1,"Source text specifies a source verification condition, but candidate expected_conditions uses entity_verified.",Reconstruction matches expected candidate annotation across all fields.,Condition 'if source verified' mapped to entity_verified. All other fields accurately match the source text.,majority_resolved
V2C-0931,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source text is unconditional, but candidate expected_conditions contains a condition.",Reconstruction matches expected candidate annotation across all fields.,"Source text lacks conditions, but candidate hallucinated entity_verified. All other fields accurately match the source text.",majority_resolved
V2C-0932,conditions_valid,R2 == R3 != R1,0,1,1,1,"Source text specifies a source verification condition, but candidate expected_conditions uses entity_verified.",Reconstruction matches expected candidate annotation across all fields.,Condition 'if source verified' mapped to entity_verified. All other fields accurately match the source text.,majority_resolved
V2C-0933,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source text is unconditional, but candidate expected_conditions contains a condition.",Reconstruction matches expected candidate annotation across all fields.,"Source text lacks conditions, but candidate hallucinated entity_verified. All other fields accurately match the source text.",majority_resolved
V2C-0934,conditions_valid,R2 == R3 != R1,0,1,1,1,"Source text specifies a source verification condition, but candidate expected_conditions uses entity_verified.",Reconstruction matches expected candidate annotation across all fields.,Condition 'if source verified' mapped to entity_verified. All other fields accurately match the source text.,majority_resolved
V2C-0935,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source text is unconditional, but candidate expected_conditions contains a condition.",Reconstruction matches expected candidate annotation across all fields.,"Source text lacks conditions, but candidate hallucinated entity_verified. All other fields accurately match the source text.",majority_resolved
V2C-0936,conditions_valid,R2 == R3 != R1,0,1,1,1,"Source text specifies a source verification condition, but candidate expected_conditions uses entity_verified.",Reconstruction matches expected candidate annotation across all fields.,Condition 'if source verified' mapped to entity_verified. All other fields accurately match the source text.,majority_resolved
V2C-0937,conditions_valid,R1 == R3 != R2,0,1,0,0,"Source text is unconditional, but candidate expected_conditions contains a condition.",Reconstruction matches expected candidate annotation across all fields.,"Source text lacks conditions, but candidate hallucinated entity_verified. All other fields accurately match the source text.",majority_resolved
